time,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_12,gd_13,gd_14,gd_15,gd_16,gd_17,gd_18,gd_19,gd_2,gd_20,gd_21,gd_22,gd_23,gd_24,gd_25,gd_26,gd_27,gd_28,gd_29,gd_3,gd_30,gd_31,gd_32,gd_33,gd_34,gd_35,gd_36,gd_37,gd_38,gd_39,gd_4,gd_40,gd_41,gd_42,gd_43,gd_44,gd_45,gd_46,gd_47,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_12,slip_increment_13,slip_increment_14,slip_increment_15,slip_increment_16,slip_increment_17,slip_increment_18,slip_increment_19,slip_increment_2,slip_increment_20,slip_increment_21,slip_increment_22,slip_increment_23,slip_increment_24,slip_increment_25,slip_increment_26,slip_increment_27,slip_increment_28,slip_increment_29,slip_increment_3,slip_increment_30,slip_increment_31,slip_increment_32,slip_increment_33,slip_increment_34,slip_increment_35,slip_increment_36,slip_increment_37,slip_increment_38,slip_increment_39,slip_increment_4,slip_increment_40,slip_increment_41,slip_increment_42,slip_increment_43,slip_increment_44,slip_increment_45,slip_increment_46,slip_increment_47,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_12,slip_resistance_13,slip_resistance_14,slip_resistance_15,slip_resistance_16,slip_resistance_17,slip_resistance_18,slip_resistance_19,slip_resistance_2,slip_resistance_20,slip_resistance_21,slip_resistance_22,slip_resistance_23,slip_resistance_24,slip_resistance_25,slip_resistance_26,slip_resistance_27,slip_resistance_28,slip_resistance_29,slip_resistance_3,slip_resistance_30,slip_resistance_31,slip_resistance_32,slip_resistance_33,slip_resistance_34,slip_resistance_35,slip_resistance_36,slip_resistance_37,slip_resistance_38,slip_resistance_39,slip_resistance_4,slip_resistance_40,slip_resistance_41,slip_resistance_42,slip_resistance_43,slip_resistance_44,slip_resistance_45,slip_resistance_46,slip_resistance_47,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,stress_vm,stress_xx,stress_yy,stress_zz,total_twin_volume_fraction
0.0004846875,2184399578.6985,4.171041949029e-05,0.00014362518760461,6.2435446659328e-05,1.0456485746495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97218633668311,0.09656561140047,-0.22188341461863,5.19311068036,2.9167353877748,1.0462268544889,-3.0505545295243,1.539435223903,2.7047511342764,-0.4439108371818,1.8757790618539,-5.3892565206968,1.5691294371487,-1.2679352550296,1.8520210866482,-4.030984344123,1.8109122728151,4.4184034998988,-1.0277584910418,-4.4742454890422,1.9105589152298,1.9763051702611,0.025162231955116,-4.225470590382,3.211502735642,-2.581263255958,1.2126412855364,1.0361479392099,-1.530062888415,1.0474392981056,1.2723453703163,-0.23332311450724,0.80411028678065,-3.8895159125782,-1.5660106528118,-3.2797811242363,5.4096570010921,-2.4972486265537,3.1334460252072,-0.38844964221343,-1.2534917392626,-6.6899833816945,1.0330711372357,-1.9843444921263,-3.4036237034467,1.5213822330598,3.2447621718098,-3.297013075189,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,303.97896629885,225.43266672052,606.11449696638,-1.5997939553354,531.92939006959,-1.6119788412113,0
0.0004859375,2193465998.5055,4.1815607068202e-05,0.00014399568856054,6.2604830383078e-05,1.045768070864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97206354366299,0.098032328333474,-0.22185289104624,5.1928705686079,2.9161650517712,1.0458127177775,-3.0491183150917,1.539047799794,2.7043225359981,-0.44355248588521,1.8756952091479,-5.3889122380676,1.5697543013456,-1.2668770731569,1.8524566192236,-4.028749105028,1.8093852001871,4.4172606583881,-1.027800134644,-4.4739108902391,1.910740589607,1.9774532249886,0.025195614339958,-4.2270545248589,3.2116033901549,-2.5832088686219,1.2126689902822,1.0358987397134,-1.528516757316,1.046650542126,1.2714482561267,-0.23252850235874,0.80403747217545,-3.8877838947882,-1.5648323068496,-3.279072706824,5.4096986856219,-2.4954188434821,3.1332590913803,-0.38824832282656,-1.2532262475783,-6.6882123067454,1.0331233140103,-1.9841220732337,-3.4038627254509,1.5226657724499,3.2436379904435,-3.2946097500869,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,304.43785826541,225.40631849475,607.05569704829,-1.6068217381782,532.73698332495,-1.619015274163,0
0.0004871875,2202548434.3146,4.1920788053554e-05,0.00014436618957236,6.2774240969195e-05,1.0458875635086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97194011028224,0.099498609966953,-0.221828507782,5.1926296366118,2.9155953116638,1.0453995488152,-3.0476824488028,1.5386597188222,2.7038935499115,-0.44319383536956,1.8756085089816,-5.3885661736244,1.5703791671589,-1.2658206071479,1.852888736667,-4.026512304464,1.8078574218827,4.4161200429661,-1.0278405506187,-4.473577515435,1.9109183500825,1.9785994264045,0.025229689736912,-4.2286416769422,3.211700503044,-2.5851519045664,1.212695877294,1.0356491482833,-1.5269699149307,1.0458620075992,1.2705517036934,-0.23173269965682,0.8039645089965,-3.8860523807813,-1.5636559076111,-3.2783640380617,5.40973471996,-2.4935883722206,3.1330715381933,-0.38804775109069,-1.2529609548565,-6.6864396776455,1.0331730053998,-1.9838988770584,-3.4041001203827,1.5239503731217,3.2425171155322,-3.2922085063936,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,304.89665543655,225.3799563032,607.99668304947,-1.6138629784345,533.54436906559,-1.6260651299547,0
0.0004884375,2211646885.3487,4.2025962324948e-05,0.00014473669063968,6.2943678130677e-05,1.0460070525837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97181604391133,0.10096445377563,-0.22181020660956,5.1923879223201,2.9150261633995,1.0449873370857,-3.0462469761062,1.538270999316,2.7034641780527,-0.44283489843099,1.8755189811654,-5.3882183401949,1.5710040222533,-1.2647658507141,1.8533175100092,-4.0242739752088,1.8063289238005,4.4149816404442,-1.0278797294634,-4.4732453727756,1.9110922440671,1.9797437547587,0.025264445868194,-4.230232012307,3.2117941024442,-2.5870923454294,1.212721955484,1.0353991556739,-1.5254224249248,1.0450737086903,1.2696557259995,-0.23093572915864,0.80389139682058,-3.8843213830329,-1.5624814385122,-3.2776551199931,5.4097651853311,-2.4917572442219,3.1328833562615,-0.38784792123165,-1.2526958258797,-6.684665509613,1.0332202004907,-1.9836749069954,-3.4043358690278,1.525236042481,3.2413995280204,-3.289809325042,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,305.35535778555,225.35358026076,608.93745522278,-1.6209176694444,534.35154735235,-1.6331284021194,0
0.0004896875,2220761350.1239,4.2131129814125e-05,0.00014510719176216,6.311314167996e-05,1.0461265380898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97169135146249,0.10242985692566,-0.22179793153926,5.1921454623203,2.9144576028276,1.0445760705322,-3.0448119428247,1.5378816583372,2.7030344221236,-0.44247568797737,1.8754266455524,-5.387868750078,1.5716288543834,-1.2637127970864,1.8537430100956,-4.0220341465501,1.8047996930009,4.413845437696,-1.0279176636415,-4.4729144701395,1.9112623164722,1.9808861906717,0.025299870307613,-4.231825496121,3.2118842169749,-2.5890301730347,1.2127472332335,1.0351487521604,-1.5238743527522,1.0442856590338,1.2687603351406,-0.23013761345173,0.80381813520881,-3.8825909135928,-1.5613088841134,-3.276945954084,5.409790164277,-2.4899254894011,3.1326945361414,-0.38764882727837,-1.2524308258643,-6.6828898145833,1.0332648897075,-1.9834501686484,-3.4045699543306,1.5265227870126,3.2402852089852,-3.2874121878383,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,305.81396528597,225.32719048803,609.8780138164,-1.6279858046309,535.15851824658,-1.6402050842085,0
0.0004909375,2229891826.4269,4.2236290572634e-05,0.00014547769293947,6.3282631651161e-05,1.0462460200275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97156603940456,0.10389481625674,-0.22179162881586,5.1919022917405,2.9138896257354,1.0441657355857,-3.0433773950969,1.5374917117114,2.7026042835282,-0.44211621701436,1.8753315220668,-5.3875174150678,1.5722536513965,-1.2626614390463,1.8541653074347,-4.0197928445152,1.8032697177741,4.4127114216798,-1.027954347564,-4.4725848151768,1.9114286097494,1.9820267151598,0.02533595047627,-4.2334220929914,3.2119708757568,-2.5909653695432,1.2127717184197,1.0348979275405,-1.5223257655035,1.0434978717265,1.2678655423587,-0.22933837491607,0.80374472372956,-3.8808609840569,-1.5601382300187,-3.2762365412048,5.4098097404368,-2.4880931362002,3.1325050684303,-0.38745046309464,-1.2521659205226,-6.6811126013226,1.0333070648161,-1.9832246696891,-3.4048023613479,1.5278106123201,3.2391741395983,-3.2850170774693,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,306.27247791171,225.30078711105,610.81835907357,-1.63506737745,535.96528181016,-1.6472951698057,0
0.0004921875,2239038311.2932,4.2341444312905e-05,0.00014584819417128,6.3452147458449e-05,1.0463654983972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97144011376979,0.10535932825536,-0.22179124691575,5.1916584442364,2.9133222278815,1.0437563172096,-3.0419433791849,1.5371011740624,2.7021737633595,-0.44175649864008,1.8752336307065,-5.3871643465349,1.5728784012488,-1.2616117689159,1.8545844720277,-4.0175500922204,1.8017389876402,4.4115795794616,-1.0279897775613,-4.4722564152491,1.911591163941,1.9831653096248,0.025372673628994,-4.2350217671303,3.2120541083968,-2.5928979176076,1.2127954184485,1.0346466711453,-1.5207767316339,1.0427103593175,1.2669713580243,-0.22853803568167,0.80367116197412,-3.8791316055721,-1.5589694627628,-3.2755268815919,5.4098239983016,-2.4862602116683,3.1323149438039,-0.38725282237529,-1.2519010761511,-6.6793338758349,1.0333467188917,-1.9829984196735,-3.4050330771775,1.5290995231503,3.2380663010936,-3.2826239775332,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,306.73089563696,225.27437026043,611.75849123248,-1.6421623814083,536.77183810567,-1.654398652501,0
0.0004934375,2248200800.9854,4.2446591040605e-05,0.00014621869545729,6.3621689056108e-05,1.0464849731993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97131358017604,0.10682338902785,-0.22179673650874,5.1914139519414,2.9127554050386,1.0433477989605,-3.0405099413307,1.5367100588601,2.7017428622075,-0.44139654603397,1.8751329915466,-5.3868095554615,1.5735030920074,-1.2605637785986,1.8550005732101,-4.0153059102144,1.8002074933465,4.4104498982701,-1.0280239518155,-4.4719292773818,1.9117500167537,1.9843019557176,0.025410026852795,-4.2366244825183,3.2121339449562,-2.5948278004936,1.2128183402819,1.0343949718518,-1.5192273207415,1.0419231338064,1.266077791494,-0.22773661758496,0.80359744957312,-3.877402788825,-1.5578025697065,-3.274816974855,5.4098330229933,-2.4844267415434,3.1321241530604,-0.38705589867831,-1.2516362597034,-6.6775536417648,1.0333838462873,-1.9827714298804,-3.4052620909059,1.5303895234304,3.2369616747723,-3.280232872541,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,307.18921843623,225.24794007107,612.6984105261,-1.6492708101078,537.57818719627,-1.661515525921,0
0.0004946875,2257379290.972,4.2551730669712e-05,0.00014658919679724,6.3791256232964e-05,1.0466044444343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97118644384878,0.10828699430621,-0.22180805041749,5.191168845505,2.9121891530045,1.0429401630281,-3.0390771278615,1.5363183784772,2.7013115803827,-0.4410363724443,1.8750296247806,-5.3864530523996,1.5741277118281,-1.2595174597306,1.8554136795677,-4.0130603166059,1.7986752270058,4.4093223654776,-1.0280568703238,-4.4716034084968,1.9119052036453,1.9854366354621,0.02544799705928,-4.2382302027149,3.2122104159806,-2.5967550021279,1.2128404904609,1.0341428180839,-1.5176776035114,1.0411362066444,1.2651848513311,-0.22693414214319,0.80352358622267,-3.8756745439897,-1.5566375389691,-3.2741068200925,5.4098369001508,-2.482592750331,3.1319326873123,-0.38685968551884,-1.2513714388096,-6.6757719002899,1.0334184426494,-1.9825437132052,-3.4054893936208,1.5316806163528,3.2358602419421,-3.2778437478999,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,307.64744628438,225.22149668149,613.63811718215,-1.6563926570234,538.38432914598,-1.6686457836346,0
0.0004959375,2266573775.9076,4.2656863155541e-05,0.00014695969819086,6.3960848854143e-05,1.0467239121025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97105870962709,0.10975013939082,-0.22182514361007,5.1909231541317,2.9116234676415,1.0425333903443,-3.0376449847693,1.535926144229,2.7008799177801,-0.44067599118771,1.8749235506856,-5.3860948476857,1.5747522489736,-1.2584728034427,1.8558238587133,-4.0108133274901,1.7971421819322,4.4081969686464,-1.0280885347779,-4.4712788151636,1.9120567578913,1.9865693312162,0.025486570974081,-4.2398388912249,3.2122835524327,-2.5986795073168,1.2128618751409,1.0338901978524,-1.5161276512508,1.0403495887244,1.2642925451298,-0.22613063051441,0.80344957168517,-3.8739468808175,-1.5554743593074,-3.2733964156132,5.4098357155976,-2.4807582613824,3.1317405378481,-0.38666417624454,-1.251106581894,-6.6739886507792,1.0334505048149,-1.982315283866,-3.4057149782792,1.532972804343,3.2347619839164,-3.2754565898871,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,308.10557915661,225.19504023342,614.57761142299,-1.663527915826,539.19026401949,-1.6757894192846,0
0.0004971875,2275784249.6139,4.2761988476577e-05,0.0001473301996379,6.4130466830617e-05,1.0468433762043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97093038199096,0.11121281914422,-0.22184797312973,5.190676905636,2.9110583448932,1.0421274606449,-3.03621355777,1.5355333664401,2.7004478738592,-0.4403154156371,1.8748147896451,-5.3857349513849,1.5753766917973,-1.2574298005253,1.8562311771921,-4.0085649571323,1.7956083526978,4.4070736955375,-1.0281189484931,-4.4709555037591,1.9122047106904,1.987700025622,0.025525735135712,-4.2414505114556,3.2123533856852,-2.6006013017451,1.2128825001128,1.0336370987663,-1.5145775358067,1.0395632903911,1.2634008795482,-0.22532610346747,0.80337540581214,-3.8722198085919,-1.5543130200431,-3.2726857590949,5.4098295552012,-2.4789232969691,3.1315476962488,-0.38646936412654,-1.2508416582035,-6.6722038908657,1.0334800307853,-1.9820861573097,-3.4059388396832,1.5342660891274,3.2336668819945,-3.273071385635,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,308.56361702844,225.16857087165,615.51689346563,-1.6706765801832,539.99599188231,-1.6829464264952,0
0.0004984375,2285010705.0627,4.2867106485938e-05,0.00014770070113812,6.4300109844773e-05,1.0469628367402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97080146508215,0.11267502797462,-0.22187649804008,5.1904301265052,2.9104937808056,1.0417223525617,-3.0347828921839,1.5351400545042,2.7000154476059,-0.43995465921212,1.8747033621444,-5.3853733733461,1.5760010287385,-1.2563884414244,1.8566357003532,-4.0063152182259,1.7940737351047,4.4059525341329,-1.0281481163023,-4.4706334804791,1.912349091264,1.988828701585,0.025565475894464,-4.2430650268331,3.2124199474883,-2.6025203720565,1.2129023708267,1.0333835080579,-1.5130273293362,1.0387773214405,1.2625098602808,-0.22452058135147,0.8033010885529,-3.8704933361413,-1.5531535109927,-3.2719748475365,5.409818504702,-2.477087878366,3.1313541544037,-0.38627524237126,-1.2505766378712,-6.6704176167293,1.0335070196782,-1.9818563500144,-3.4061609744499,1.5355604717645,3.2325749174546,-3.2706881230974,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,309.02155987576,225.14208874345,616.45596352164,-1.6778386438202,540.80151280068,-1.6901167989259,0
0.0004996875,2294253134.3603,4.2972217122203e-05,0.00014807120269131,6.4469777738129e-05,1.0470822937105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97067196272612,0.11413675983044,-0.22191067937333,5.1901828420024,2.9099297715295,1.0413180437054,-3.0333530329121,1.5347462169446,2.6995826377453,-0.43959373537183,1.8745892887869,-5.3850101231994,1.576625248301,-1.2553487162736,1.8570374922689,-4.004064122014,1.7925383262216,4.4048334726103,-1.0281760444586,-4.4703127514539,1.9124899269541,1.9899553424009,0.02560577940767,-4.2446824007389,3.2124832699643,-2.6044367058681,1.2129214924143,1.0331294126057,-1.5114771041494,1.0379916911282,1.2616194922553,-0.22371408407821,0.80322661997099,-3.8687674718299,-1.5519958223994,-3.271263677286,5.4098026495805,-2.4752520259054,3.1311599046086,-0.38608180413751,-1.2503114919355,-6.6686298231015,1.0335314716895,-1.9816258793589,-3.4063813809771,1.5368559527078,3.2314860715056,-3.268306790997,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,309.47940767481,225.11559399834,617.39482179727,-1.6850141004826,541.6068268417,-1.6973005302347,0
